gene_ID	transcript_ID	annot_gene_id	annot_transcript_id	annot_gene_name	annot_transcript_name	n_exons	length	gene_novelty	transcript_novelty	ISM_subtype	Plasmomerged1
3902	8421	PF3D7_1307900	TALONT000008421	TALONG000003902	TALONT000008421	1	1391	Known	Genomic	None	3
5580	8422	TALONG000005580	TALONT000008422	TALONG000005580	TALONT000008422	1	1615	Antisense	Antisense	None	1
5580	8423	TALONG000005580	TALONT000008423	TALONG000005580	TALONT000008423	2	1496	Antisense	Genomic	None	1
3905	8424	PF3D7_1308200	TALONT000008424	TALONG000003905	TALONT000008424	1	1657	Known	Genomic	None	6
3906	8425	PF3D7_1308300	TALONT000008425	TALONG000003906	TALONT000008425	2	1371	Known	NNC	None	1
3907	8426	PF3D7_1308400	TALONT000008426	TALONG000003907	TALONT000008426	1	1496	Known	Genomic	None	7
3911	8427	PF3D7_1308800	TALONT000008427	TALONG000003911	TALONT000008427	13	2219	Known	NNC	None	1
3911	8428	PF3D7_1308800	TALONT000008428	TALONG000003911	TALONT000008428	12	2218	Known	NNC	None	1
3914	8429	PF3D7_1309100	TALONT000008429	TALONG000003914	TALONT000008429	5	1135	Known	NNC	None	1
3914	8430	PF3D7_1309100	TALONT000008430	TALONG000003914	TALONT000008430	4	1412	Known	NNC	None	1
3914	8431	PF3D7_1309100	TALONT000008431	TALONG000003914	TALONT000008431	4	1106	Known	NNC	None	1
3914	8432	PF3D7_1309100	TALONT000008432	TALONG000003914	TALONT000008432	5	1041	Known	NNC	None	1
3914	8433	PF3D7_1309100	TALONT000008433	TALONG000003914	TALONT000008433	3	1437	Known	ISM	Suffix	2
3914	8434	PF3D7_1309100	TALONT000008434	TALONG000003914	TALONT000008434	2	776	Known	ISM	Suffix	2
3915	8435	PF3D7_1309200	TALONT000008435	TALONG000003915	TALONT000008435	2	3243	Known	ISM	Suffix	1
3915	8436	PF3D7_1309200	TALONT000008436	TALONG000003915	TALONT000008436	1	2810	Known	Genomic	None	1
3925	8437	PF3D7_1310200	TALONT000008437	TALONG000003925	TALONT000008437	3	884	Known	NNC	None	1
3927	8438	PF3D7_1310400	TALONT000008438	TALONG000003927	TALONT000008438	2	484	Known	Genomic	None	1
3929	8439	PF3D7_1310600	TALONT000008439	TALONG000003929	TALONT000008439	1	448	Known	ISM	None	1
3929	8440	PF3D7_1310600	TALONT000008440	TALONG000003929	TALONT000008440	7	1683	Known	NNC	None	2
3929	8441	PF3D7_1310600	TALONT000008441	TALONG000003929	TALONT000008441	5	1220	Known	NNC	None	1
5581	8442	TALONG000005581	TALONT000008442	TALONG000005581	TALONT000008442	1	1428	Antisense	Antisense	None	1
3930	8443	PF3D7_1310700	TALONT000008443	TALONG000003930	TALONT000008443	2	1608	Known	Genomic	None	1
3931	8444	PF3D7_1310800	TALONT000008444	TALONG000003931	TALONT000008444	2	3867	Known	ISM	Suffix	1
3937	8445	PF3D7_1311400	TALONT000008445	TALONG000003937	TALONT000008445	2	2468	Known	Genomic	None	1
3937	8446	PF3D7_1311400	TALONT000008446	TALONG000003937	TALONT000008446	2	2694	Known	Genomic	None	1
3937	8447	PF3D7_1311400	TALONT000008447	TALONG000003937	TALONT000008447	2	2514	Known	Genomic	None	1
3938	8448	PF3D7_1311500	TALONT000008448	TALONG000003938	TALONT000008448	1	319	Known	Genomic	None	2
3945	8449	PF3D7_1312200	TALONT000008449	TALONG000003945	TALONT000008449	4	920	Known	NNC	None	1
3949	8450	PF3D7_1312500	TALONT000008450	TALONG000003949	TALONT000008450	1	626	Known	Genomic	None	1
3950	8451	PF3D7_1312600	TALONT000008451	TALONG000003950	TALONT000008451	2	2847	Known	Genomic	None	1
3954	8452	PF3D7_1313000	TALONT000008452	TALONG000003954	TALONT000008452	1	794	Known	Genomic	None	3
5582	8453	TALONG000005582	TALONT000008453	TALONG000005582	TALONT000008453	2	479	Antisense	Antisense	None	1
3959	8454	PF3D7_1313500	TALONT000008454	TALONG000003959	TALONT000008454	1	178	Known	Genomic	None	1
3962	8455	PF3D7_1313800	TALONT000008455	TALONG000003962	TALONT000008455	2	2512	Known	Genomic	None	1
3962	8456	PF3D7_1313800	TALONT000008456	TALONG000003962	TALONT000008456	1	3705	Known	Genomic	None	4
3966	8457	PF3D7_1314200	TALONT000008457	TALONG000003966	TALONT000008457	2	233	Known	Genomic	None	1
3970	8458	PF3D7_1314600	TALONT000008458	TALONG000003970	TALONT000008458	2	1470	Known	Genomic	None	1
3971	8459	PF3D7_1314700	TALONT000008459	TALONG000003971	TALONT000008459	2	1763	Known	ISM	Suffix	1
3971	8460	PF3D7_1314700	TALONT000008460	TALONG000003971	TALONT000008460	3	2123	Known	NNC	None	1
3974	8461	PF3D7_1315000	TALONT000008461	TALONG000003974	TALONT000008461	1	1970	Known	Genomic	None	1
3978	8462	PF3D7_1315400	TALONT000008462	TALONG000003978	TALONT000008462	6	2549	Known	NNC	None	3
3978	8463	PF3D7_1315400	TALONT000008463	TALONG000003978	TALONT000008463	2	1923	Known	ISM	Suffix	2
3978	8464	PF3D7_1315400	TALONT000008464	TALONG000003978	TALONT000008464	3	1951	Known	ISM	Suffix	1
3978	8465	PF3D7_1315400	TALONT000008465	TALONG000003978	TALONT000008465	1	901	Known	ISM	None	1
3978	8466	PF3D7_1315400	TALONT000008466	TALONG000003978	TALONT000008466	4	2014	Known	ISM	Prefix	1
3979	8467	PF3D7_1315500	TALONT000008467	TALONG000003979	TALONT000008467	1	679	Known	ISM	None	2
3979	8468	PF3D7_1315500	TALONT000008468	TALONG000003979	TALONT000008468	2	770	Known	ISM	Suffix	1
5583	8469	TALONG000005583	TALONT000008469	TALONG000005583	TALONT000008469	1	1186	Antisense	Antisense	None	1
3981	8470	PF3D7_1315700	TALONT000008470	TALONG000003981	TALONT000008470	2	1809	Known	Genomic	None	1
3986	8471	PF3D7_1316200	TALONT000008471	TALONG000003986	TALONT000008471	2	1824	Known	ISM	Suffix	1
3988	8472	PF3D7_1316400	TALONT000008472	TALONG000003988	TALONT000008472	5	1373	Known	ISM	Suffix	1
3990	8473	PF3D7_1316600	TALONT000008473	TALONG000003990	TALONT000008473	1	2013	Known	Genomic	None	1
3992	8474	PF3D7_1316800	TALONT000008474	TALONG000003992	TALONT000008474	1	916	Known	Genomic	None	2
3997	8475	PF3D7_1317300	TALONT000008475	TALONG000003997	TALONT000008475	6	1717	Known	NNC	None	1
3997	8476	PF3D7_1317300	TALONT000008476	TALONG000003997	TALONT000008476	6	1849	Known	NNC	None	1
4000	8477	PF3D7_1317600	TALONT000008477	TALONG000004000	TALONT000008477	2	1085	Known	Genomic	None	1
4001	8478	PF3D7_1317700	TALONT000008478	TALONG000004001	TALONT000008478	2	1854	Known	Genomic	None	1
4000	8479	PF3D7_1317600	TALONT000008479	TALONG000004000	TALONT000008479	6	3228	Known	NIC	None	3
4000	8480	PF3D7_1317600	TALONT000008480	TALONG000004000	TALONT000008480	3	1779	Known	NNC	None	1
4000	8481	PF3D7_1317600	TALONT000008481	TALONG000004000	TALONT000008481	6	1338	Known	NIC	None	1
4002	8482	PF3D7_1317800	TALONT000008482	TALONG000004002	TALONT000008482	3	1061	Known	NNC	None	1
4002	8483	PF3D7_1317800	TALONT000008483	TALONG000004002	TALONT000008483	1	186	Known	Genomic	None	2
5584	8484	TALONG000005584	TALONT000008484	TALONG000005584	TALONT000008484	2	1132	Antisense	Antisense	None	1
5584	8485	TALONG000005584	TALONT000008485	TALONG000005584	TALONT000008485	2	1045	Antisense	NNC	None	3
5585	8486	TALONG000005585	TALONT000008486	TALONG000005585	TALONT000008486	1	396	Antisense	Antisense	None	1
4005	8487	PF3D7_1318100	TALONT000008487	TALONG000004005	TALONT000008487	1	1651	Known	Genomic	None	5
4008	8488	PF3D7_1318400	TALONT000008488	TALONG000004008	TALONT000008488	1	3202	Known	Genomic	None	1
4009	8489	PF3D7_1318500	TALONT000008489	TALONG000004009	TALONT000008489	3	4504	Known	NNC	None	1
4018	8490	PF3D7_1319400	TALONT000008490	TALONG000004018	TALONT000008490	10	4456	Known	NNC	None	2
4018	8491	PF3D7_1319400	TALONT000008491	TALONG000004018	TALONT000008491	11	5341	Known	NNC	None	1
4018	8492	PF3D7_1319400	TALONT000008492	TALONG000004018	TALONT000008492	10	4445	Known	NNC	None	1
4018	8493	PF3D7_1319400	TALONT000008493	TALONG000004018	TALONT000008493	9	2646	Known	NNC	None	1
4018	8494	PF3D7_1319400	TALONT000008494	TALONG000004018	TALONT000008494	9	2957	Known	ISM	Suffix	1
4018	8495	PF3D7_1319400	TALONT000008495	TALONG000004018	TALONT000008495	5	1380	Known	ISM	Suffix	1
4018	8496	PF3D7_1319400	TALONT000008496	TALONG000004018	TALONT000008496	4	1303	Known	ISM	Suffix	1
4018	8497	PF3D7_1319400	TALONT000008497	TALONG000004018	TALONT000008497	1	1075	Known	ISM	None	3
5586	8498	TALONG000005586	TALONT000008498	TALONG000005586	TALONT000008498	1	1128	Antisense	Antisense	None	1
4021	8499	PF3D7_1319700	TALONT000008499	TALONG000004021	TALONT000008499	1	3006	Known	ISM	None	2
4024	8500	PF3D7_1320000	TALONT000008500	TALONG000004024	TALONT000008500	2	848	Known	Genomic	None	1
4025	8501	PF3D7_1320100	TALONT000008501	TALONG000004025	TALONT000008501	5	1831	Known	NNC	None	1
5587	8502	TALONG000005587	TALONT000008502	TALONG000005587	TALONT000008502	1	332	Antisense	Antisense	None	1
4030	8503	PF3D7_1320600	TALONT000008503	TALONG000004030	TALONT000008503	5	1609	Known	NNC	None	1
4032	8504	PF3D7_1320800	TALONT000008504	TALONG000004032	TALONT000008504	4	6112	Known	NNC	None	1
4032	8505	PF3D7_1320800	TALONT000008505	TALONG000004032	TALONT000008505	1	1637	Known	ISM	None	3
4035	8506	PF3D7_1321100	TALONT000008506	TALONG000004035	TALONT000008506	3	2791	Known	ISM	Suffix	7
4035	8507	PF3D7_1321100	TALONT000008507	TALONG000004035	TALONT000008507	2	987	Known	ISM	Suffix	2
4035	8508	PF3D7_1321100	TALONT000008508	TALONG000004035	TALONT000008508	3	1273	Known	NNC	None	1
4035	8509	PF3D7_1321100	TALONT000008509	TALONG000004035	TALONT000008509	1	2120	Known	Genomic	None	1
4041	8510	PF3D7_1321700	TALONT000008510	TALONG000004041	TALONT000008510	3	3691	Known	NNC	None	1
4041	8511	PF3D7_1321700	TALONT000008511	TALONG000004041	TALONT000008511	4	1155	Known	NNC	None	1
4041	8512	PF3D7_1321700	TALONT000008512	TALONG000004041	TALONT000008512	1	1176	Known	Genomic	None	1
5588	8513	TALONG000005588	TALONT000008513	TALONG000005588	TALONT000008513	1	673	Antisense	Antisense	None	1
4042	8514	PF3D7_1321800	TALONT000008514	TALONG000004042	TALONT000008514	5	2209	Known	NNC	None	1
4042	8515	PF3D7_1321800	TALONT000008515	TALONG000004042	TALONT000008515	2	2807	Known	ISM	None	1
4043	8516	PF3D7_1321900	TALONT000008516	TALONG000004043	TALONT000008516	2	1743	Known	Genomic	None	1
4044	8517	PF3D7_1322000	TALONT000008517	TALONG000004044	TALONT000008517	5	1738	Known	NNC	None	1
4044	8518	PF3D7_1322000	TALONT000008518	TALONG000004044	TALONT000008518	1	842	Known	Genomic	None	2
4044	8519	PF3D7_1322000	TALONT000008519	TALONG000004044	TALONT000008519	2	623	Known	Genomic	None	1
4047	8520	PF3D7_1322300	TALONT000008520	TALONG000004047	TALONT000008520	2	1681	Known	ISM	Suffix	5
4049	8521	PF3D7_1322500	TALONT000008521	TALONG000004049	TALONT000008521	1	2544	Known	Genomic	None	3
4049	8522	PF3D7_1322500	TALONT000008522	TALONG000004049	TALONT000008522	5	2242	Known	NNC	None	1
4049	8523	PF3D7_1322500	TALONT000008523	TALONG000004049	TALONT000008523	3	1597	Known	ISM	Suffix	1
4049	8524	PF3D7_1322500	TALONT000008524	TALONG000004049	TALONT000008524	2	326	Known	Genomic	None	1
5589	8525	TALONG000005589	TALONT000008525	TALONG000005589	TALONT000008525	1	908	Antisense	Antisense	None	1
4053	8526	PF3D7_1322900	TALONT000008526	TALONG000004053	TALONT000008526	6	624	Known	NIC	None	1
4056	8527	PF3D7_1323200	TALONT000008527	TALONG000004056	TALONT000008527	1	566	Known	Genomic	None	1
4058	8528	PF3D7_1323400	TALONT000008528	TALONG000004058	TALONT000008528	2	505	Known	Genomic	None	1
4057	8529	PF3D7_1323300	TALONT000008529	TALONG000004057	TALONT000008529	2	2121	Known	Genomic	None	1
4058	8530	PF3D7_1323400	TALONT000008530	TALONG000004058	TALONT000008530	4	1253	Known	NNC	None	2
4058	8531	PF3D7_1323400	TALONT000008531	TALONG000004058	TALONT000008531	4	1233	Known	NNC	None	4
4058	8532	PF3D7_1323400	TALONT000008532	TALONG000004058	TALONT000008532	3	1007	Known	ISM	Suffix	2
4058	8533	PF3D7_1323400	TALONT000008533	TALONG000004058	TALONT000008533	4	674	Known	NNC	None	1
4058	8534	PF3D7_1323400	TALONT000008534	TALONG000004058	TALONT000008534	5	1166	Known	NNC	None	1
4058	8535	PF3D7_1323400	TALONT000008535	TALONG000004058	TALONT000008535	4	1205	Known	NNC	None	1
4058	8536	PF3D7_1323400	TALONT000008536	TALONG000004058	TALONT000008536	4	1012	Known	NNC	None	2
4058	8537	PF3D7_1323400	TALONT000008537	TALONG000004058	TALONT000008537	7	1009	Known	NNC	None	1
4058	8538	PF3D7_1323400	TALONT000008538	TALONG000004058	TALONT000008538	1	204	Known	Genomic	None	1
4058	8539	PF3D7_1323400	TALONT000008539	TALONG000004058	TALONT000008539	4	1238	Known	NNC	None	3
4058	8540	PF3D7_1323400	TALONT000008540	TALONG000004058	TALONT000008540	4	1238	Known	NNC	None	1
4058	8541	PF3D7_1323400	TALONT000008541	TALONG000004058	TALONT000008541	5	1231	Known	NNC	None	1
4058	8542	PF3D7_1323400	TALONT000008542	TALONG000004058	TALONT000008542	2	790	Known	ISM	Suffix	1
4059	8543	PF3D7_1323500	TALONT000008543	TALONG000004059	TALONT000008543	2	1610	Known	Genomic	None	1
4061	8544	PF3D7_1323700	TALONT000008544	TALONG000004061	TALONT000008544	4	1846	Known	NNC	None	1
4062	8545	PF3D7_1323800	TALONT000008545	TALONG000004062	TALONT000008545	2	4549	Known	Genomic	None	1
4062	8546	PF3D7_1323800	TALONT000008546	TALONG000004062	TALONT000008546	2	4536	Known	Genomic	None	1
4063	8547	PF3D7_1323900	TALONT000008547	TALONG000004063	TALONT000008547	2	938	Known	Genomic	None	1
4065	8548	PF3D7_1324100	TALONT000008548	TALONG000004065	TALONT000008548	2	2201	Known	Genomic	None	1
4066	8549	PF3D7_1324200	TALONT000008549	TALONG000004066	TALONT000008549	2	2304	Known	ISM	Suffix	1
4067	8550	PF3D7_1324300	TALONT000008550	TALONG000004067	TALONT000008550	1	2533	Known	Genomic	None	1
4069	8551	PF3D7_1324500	TALONT000008551	TALONG000004069	TALONT000008551	6	3063	Known	NNC	None	1
4069	8552	PF3D7_1324500	TALONT000008552	TALONG000004069	TALONT000008552	7	4081	Known	ISM	Suffix	1
4069	8553	PF3D7_1324500	TALONT000008553	TALONG000004069	TALONT000008553	2	2896	Known	ISM	Suffix	3
4069	8554	PF3D7_1324500	TALONT000008554	TALONG000004069	TALONT000008554	8	4006	Known	NNC	None	1
4070	8555	PF3D7_1324600	TALONT000008555	TALONG000004070	TALONT000008555	1	3201	Known	Genomic	None	1
4070	8556	PF3D7_1324600	TALONT000008556	TALONG000004070	TALONT000008556	2	2412	Known	Genomic	None	1
4073	8557	PF3D7_1324900	TALONT000008557	TALONG000004073	TALONT000008557	2	1832	Known	Genomic	None	1
4073	8558	PF3D7_1324900	TALONT000008558	TALONG000004073	TALONT000008558	2	1637	Known	Genomic	None	1
4073	8559	PF3D7_1324900	TALONT000008559	TALONG000004073	TALONT000008559	2	1764	Known	Genomic	None	1
4073	8560	PF3D7_1324900	TALONT000008560	TALONG000004073	TALONT000008560	2	1596	Known	NNC	None	1
4073	8561	PF3D7_1324900	TALONT000008561	TALONG000004073	TALONT000008561	2	1752	Known	Genomic	None	1
4073	8562	PF3D7_1324900	TALONT000008562	TALONG000004073	TALONT000008562	2	1774	Known	NNC	None	1
4081	8563	PF3D7_1325700	TALONT000008563	TALONG000004081	TALONT000008563	4	2028	Known	NNC	None	1
4081	8564	PF3D7_1325700	TALONT000008564	TALONG000004081	TALONT000008564	2	2374	Known	ISM	Suffix	1
4081	8565	PF3D7_1325700	TALONT000008565	TALONG000004081	TALONT000008565	3	2074	Known	NNC	None	1
4083	8566	PF3D7_1325900	TALONT000008566	TALONG000004083	TALONT000008566	1	1395	Known	Genomic	None	2
4084	8567	PF3D7_1326000	TALONT000008567	TALONG000004084	TALONT000008567	2	939	Known	ISM	Suffix	1
4084	8568	PF3D7_1326000	TALONT000008568	TALONG000004084	TALONT000008568	3	1206	Known	ISM	Suffix	2
4084	8569	PF3D7_1326000	TALONT000008569	TALONG000004084	TALONT000008569	5	2603	Known	NNC	None	1
4084	8570	PF3D7_1326000	TALONT000008570	TALONG000004084	TALONT000008570	1	443	Known	ISM	None	1
4085	8571	PF3D7_1326100	TALONT000008571	TALONG000004085	TALONT000008571	4	3080	Known	NNC	None	1
4085	8572	PF3D7_1326100	TALONT000008572	TALONG000004085	TALONT000008572	6	2656	Known	NNC	None	1
4085	8573	PF3D7_1326100	TALONT000008573	TALONG000004085	TALONT000008573	1	2272	Known	Genomic	None	1
4086	8574	PF3D7_1326200	TALONT000008574	TALONG000004086	TALONT000008574	2	1370	Known	NNC	None	1
4085	8575	PF3D7_1326100	TALONT000008575	TALONG000004085	TALONT000008575	2	1562	Known	ISM	Suffix	1
4086	8576	PF3D7_1326200	TALONT000008576	TALONG000004086	TALONT000008576	1	1065	Known	Genomic	None	1
4087	8577	PF3D7_1326300	TALONT000008577	TALONG000004087	TALONT000008577	3	2171	Known	NNC	None	1
5590	8578	TALONG000005590	TALONT000008578	TALONG000005590	TALONT000008578	1	849	Intergenic	Intergenic	None	2
5591	8579	TALONG000005591	TALONT000008579	TALONG000005591	TALONT000008579	1	201	Antisense	Antisense	None	1
4105	8580	PF3D7_1328100	TALONT000008580	TALONG000004105	TALONT000008580	2	1774	Known	Genomic	None	1
4105	8581	PF3D7_1328100	TALONT000008581	TALONG000004105	TALONT000008581	2	1781	Known	Genomic	None	1
4107	8582	PF3D7_1328300	TALONT000008582	TALONG000004107	TALONT000008582	4	2443	Known	NNC	None	1
4106	8583	PF3D7_1328200	TALONT000008583	TALONG000004106	TALONT000008583	3	968	Known	ISM	Suffix	1
4107	8584	PF3D7_1328300	TALONT000008584	TALONG000004107	TALONT000008584	2	1495	Known	Genomic	None	1
4106	8585	PF3D7_1328200	TALONT000008585	TALONG000004106	TALONT000008585	1	599	Known	Genomic	None	1
4107	8586	PF3D7_1328300	TALONT000008586	TALONG000004107	TALONT000008586	1	607	Known	Genomic	None	1
4107	8587	PF3D7_1328300	TALONT000008587	TALONG000004107	TALONT000008587	3	2040	Known	NNC	None	1
4109	8588	PF3D7_1328500	TALONT000008588	TALONG000004109	TALONT000008588	2	856	Known	Genomic	None	1
5592	8589	TALONG000005592	TALONT000008589	TALONG000005592	TALONT000008589	1	832	Intergenic	Intergenic	None	2
4110	8590	PF3D7_1328600	TALONT000008590	TALONG000004110	TALONT000008590	1	1296	Known	Genomic	None	1
5593	8591	TALONG000005593	TALONT000008591	TALONG000005593	TALONT000008591	1	347	Intergenic	Intergenic	None	1
4113	8592	PF3D7_1329000	TALONT000008592	TALONG000004113	TALONT000008592	1	174	Known	Genomic	None	1
4114	8593	PF3D7_1329100	TALONT000008593	TALONG000004114	TALONT000008593	1	1510	Known	Genomic	None	1
4114	8594	PF3D7_1329100	TALONT000008594	TALONG000004114	TALONT000008594	2	2870	Known	ISM	Suffix	6
4117	8595	PF3D7_1329400	TALONT000008595	TALONG000004117	TALONT000008595	6	2599	Known	ISM	Suffix	1
4119	8596	PF3D7_1329600	TALONT000008596	TALONG000004119	TALONT000008596	2	536	Known	Genomic	None	1
4119	8597	PF3D7_1329600	TALONT000008597	TALONG000004119	TALONT000008597	2	1813	Known	Genomic	None	1
4123	8598	PF3D7_1330000	TALONT000008598	TALONG000004123	TALONT000008598	4	2388	Known	NIC	None	1
4126	8599	PF3D7_1330300	TALONT000008599	TALONG000004126	TALONT000008599	1	1178	Known	Genomic	None	1
4126	8600	PF3D7_1330300	TALONT000008600	TALONG000004126	TALONT000008600	6	1386	Known	NNC	None	1
4127	8601	PF3D7_1330400	TALONT000008601	TALONG000004127	TALONT000008601	6	2408	Known	NNC	None	1
4126	8602	PF3D7_1330300	TALONT000008602	TALONG000004126	TALONT000008602	5	1564	Known	NIC	None	1
4126	8603	PF3D7_1330300	TALONT000008603	TALONG000004126	TALONT000008603	6	1774	Known	NNC	None	1
4127	8604	PF3D7_1330400	TALONT000008604	TALONG000004127	TALONT000008604	4	1674	Known	ISM	Prefix	1
4127	8605	PF3D7_1330400	TALONT000008605	TALONG000004127	TALONT000008605	4	1243	Known	ISM	Suffix	1
4130	8606	PF3D7_1330700	TALONT000008606	TALONG000004130	TALONT000008606	7	2031	Known	NIC	None	1
4131	8607	PF3D7_1330800	TALONT000008607	TALONG000004131	TALONT000008607	1	546	Known	Genomic	None	1
4131	8608	PF3D7_1330800	TALONT000008608	TALONG000004131	TALONT000008608	2	2975	Known	NNC	None	1
4131	8609	PF3D7_1330800	TALONT000008609	TALONG000004131	TALONT000008609	3	2554	Known	NNC	None	1
4131	8610	PF3D7_1330800	TALONT000008610	TALONG000004131	TALONT000008610	1	2150	Known	ISM	None	3
4133	8611	PF3D7_1331100	TALONT000008611	TALONG000004133	TALONT000008611	1	3460	Known	Genomic	None	1
4133	8612	PF3D7_1331100	TALONT000008612	TALONG000004133	TALONT000008612	5	2805	Known	ISM	Suffix	2
4133	8613	PF3D7_1331100	TALONT000008613	TALONG000004133	TALONT000008613	7	4276	Known	NIC	None	1
4133	8614	PF3D7_1331100	TALONT000008614	TALONG000004133	TALONT000008614	9	4497	Known	ISM	Prefix	1
4133	8615	PF3D7_1331100	TALONT000008615	TALONG000004133	TALONT000008615	7	2711	Known	NNC	None	1
4135	8616	PF3D7_1331300	TALONT000008616	TALONG000004135	TALONT000008616	1	1671	Known	Genomic	None	1
4138	8617	PF3D7_1331600	TALONT000008617	TALONG000004138	TALONT000008617	3	826	Known	ISM	Suffix	1
5594	8618	TALONG000005594	TALONT000008618	TALONG000005594	TALONT000008618	2	989	Antisense	Antisense	None	1
4140	8619	PF3D7_1331800	TALONT000008619	TALONG000004140	TALONT000008619	2	968	Known	NNC	None	2
4140	8620	PF3D7_1331800	TALONT000008620	TALONG000004140	TALONT000008620	3	1188	Known	NNC	None	1
4140	8621	PF3D7_1331800	TALONT000008621	TALONG000004140	TALONT000008621	1	536	Known	ISM	None	3
4145	8622	PF3D7_1332400	TALONT000008622	TALONG000004145	TALONT000008622	2	1067	Known	Genomic	None	1
4149	8623	PF3D7_1332800	TALONT000008623	TALONG000004149	TALONT000008623	2	1687	Known	Genomic	None	1
4151	8624	PF3D7_1333000	TALONT000008624	TALONG000004151	TALONT000008624	1	2254	Known	Genomic	None	1
4154	8625	PF3D7_1333300	TALONT000008625	TALONG000004154	TALONT000008625	2	1771	Known	Genomic	None	1
4154	8626	PF3D7_1333300	TALONT000008626	TALONG000004154	TALONT000008626	2	1725	Known	NNC	None	1
4154	8627	PF3D7_1333300	TALONT000008627	TALONG000004154	TALONT000008627	2	1615	Known	NNC	None	1
4154	8628	PF3D7_1333300	TALONT000008628	TALONG000004154	TALONT000008628	2	1719	Known	NNC	None	1
5595	8629	TALONG000005595	TALONT000008629	TALONG000005595	TALONT000008629	1	664	Antisense	Antisense	None	1
4159	8630	PF3D7_1333800	TALONT000008630	TALONG000004159	TALONT000008630	2	1736	Known	Genomic	None	1
4164	8631	PF3D7_1334300	TALONT000008631	TALONG000004164	TALONT000008631	2	1175	Known	Genomic	None	1
4167	8632	PF3D7_1334600	TALONT000008632	TALONG000004167	TALONT000008632	2	1243	Known	Genomic	None	1
